"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/15/2021","AQS","380650002","1","5.9","ppb","5","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/16/2021","AQS","380650002","1","4.1","ppb","4","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/17/2021","AQS","380650002","1","4.3","ppb","4","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/18/2021","AQS","380650002","1","5.6","ppb","5","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/19/2021","AQS","380650002","1","4.7","ppb","4","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/20/2021","AQS","380650002","1","7","ppb","7","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/21/2021","AQS","380650002","1","4","ppb","4","HANNOVER","21","88.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/22/2021","AQS","380650002","1","19.1","ppb","18","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/23/2021","AQS","380650002","1","1.9","ppb","1","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/24/2021","AQS","380650002","1","4.3","ppb","4","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/25/2021","AQS","380650002","1","2.9","ppb","2","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/26/2021","AQS","380650002","1","1.8","ppb","1","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/27/2021","AQS","380650002","1","3.5","ppb","3","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/28/2021","AQS","380650002","1","6.8","ppb","6","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/29/2021","AQS","380650002","1","5.6","ppb","5","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/30/2021","AQS","380650002","1","6.3","ppb","6","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
"12/31/2021","AQS","380650002","1","5.5","ppb","5","HANNOVER","24","100.0000","42602","Nitrogen dioxide (NO2)","099","13900","Bismarck, ND","38","North Dakota","065","Oliver","47.1858330009404","-101.428056"
